RandF,AdaBoost,XGBoost,LogitBoost,Bagging,CAWPE-S
1483.170501 ,237.210889,6702.717792,26511.28031,3007.620665,25476.797334
1456.749399 ,47.47661,6533.26343,25486.491482,3062.068747,27662.892253
1528.670778 ,502.173787,6784.318985,25690.747327,3023.478477,29534.102256
1666.614313 ,2285.79985,6616.095964,25085.23744,3057.159143,26771.058371
1495.886995 ,2294.046901,6822.269675,25800.134136,3321.554019,28513.439197
1657.894241 ,2320.303823,6265.148269,24619.652117,3409.424659,33659.875576
1740.212221 ,2263.388953,6388.166054,24688.518755,3262.532817,27496.450866
1682.537067 ,73.501276,6523.248658,25598.121558,3228.148465,27481.44423
1712.506537 ,2278.112516,6501.217817,24842.332593,3399.339784,32850.373787
1752.064614 ,2297.336123,6743.341783,24686.148664,3370.676188,31381.866005
1738.998308 ,2290.837299,6646.145805,24543.667151,3366.856885,26914.306209
1724.899756 ,339.850385,6939.27072,25167.721777,3342.129722,25462.970995
1565.148605 ,2309.317959,6232.845147,24699.183395,3283.400209,27919.314247
1933.385457 ,2299.803945,5580.175683,24739.199824,3407.961329,25461.666874
1862.307245 ,2276.130869,5807.689845,25606.722644,3490.105487,26994.51643
1738.720039 ,2287.35843,6292.839657,26397.869498,3104.490213,27307.945722
1506.310347 ,2320.367441,6120.200516,24897.250871,2974.970915,27587.284853
1473.79855 ,44.22628,6153.329277,23804.720821,2855.078006,29045.085334
8678.11838 ,87.18876,129634.014432,717904.886972,25099.075174,719019.184714
8349.053027 ,67.789687,123734.016551,749114.147017,30076.450711,625976.446645
8544.179233 ,44.439809,137396.993884,708285.839508,28874.16698,665226.821925
8177.673239 ,58.463058,137509.31488,743829.34828,28138.833907,730606.061387
8627.066057 ,88.006054,138889.519932,715081.282832,29455.947732,683389.049988
8614.992663 ,44.845897,137235.347834,736987.031169,29864.720564,676173.016101
8932.74512 ,42.519664,137520.220066,739903.880914,29203.472513,691925.693482
8953.658095 ,39.280869,137711.418155,762784.840384,28456.695135,697175.169271
8899.486921 ,55.454862,139690.367134,795938.575119,29044.872507,642545.174819
8900.43293 ,34.704516,140027.361644,778628.957214,28146.241634,682560.443843
8803.129025 ,88.472451,138134.691726,802849.308313,28397.602569,674620.685947
8382.081519 ,154.996425,143951.588652,793414.953719,26345.595261,671812.442728
8077.749117 ,169.19741,144655.781974,801831.984993,26104.217892,692413.112528
8561.909741 ,39.087962,143802.550681,799364.692101,26904.027465,705377.09016
8451.85388 ,133.405092,145878.81184,856226.147311,26631.939881,676281.495236
8441.251962 ,105.023771,145066.266689,830615.442394,26306.564462,707366.779962
7778.34906 ,142.855665,144816.874301,834241.739988,26055.009252,674878.012163
8189.496957 ,78.727633,143851.004167,837937.570615,26013.337443,615251.452935
8231.193257 ,75.97402,145875.178036,841697.435891,26300.377402,701684.123208
7927.850537 ,139.117754,143115.106233,827980.398268,25485.422719,737261.445785
8135.964946 ,67.979483,143747.462003,828548.849913,27092.20272,706202.980213
8845.362539 ,82.734339,145472.22804,827116.016228,26521.610767,686609.166019
8762.803113 ,77.639476,145869.36716,827684.353327,27254.418345,703878.908021
8813.434414 ,149.487934,144782.348726,766679.532017,27474.313278,688097.483855
9272.378339 ,55.69432,144604.584817,748136.118122,28323.331176,610631.109913
9119.067947 ,43.853189,143904.326562,757329.908042,27947.659345,692390.584425
9085.583453 ,103.059894,131243.35945,759031.353542,28134.459851,666198.02542
8432.563749 ,78.896149,131727.270365,882517.684179,28240.521718,686099.30541
6724.142975 ,85.973512,130585.292195,779556.866638,27950.115629,650508.258016
6784.441113 ,67.313698,130947.647566,807580.477906,27872.734571,630697.007606
2082.775404 ,6135.191946,21960.232679,83687.611976,7215.530926,302505.419423
2107.152897 ,6222.826519,21766.619075,78610.57594,6990.552502,284587.039069
2399.37977 ,6180.789052,21491.351708,81958.786727,7083.508229,286669.907725
2415.121019 ,6266.479505,23382.317815,81554.013706,7203.69664,283974.311235
2379.800647 ,5949.806806,22218.258689,82691.70536,7213.58312,330154.212926
2168.485599 ,5595.147714,22227.727358,81275.185802,7038.559181,352137.269133
2193.39013 ,5619.813888,22370.177643,80459.929873,6838.079111,548510.459747
2575.432115 ,6200.920217,23265.99268,81333.497732,7040.227502,371878.203865
2447.899897 ,5635.905453,23732.604231,82631.691041,6922.9302,306061.956652
2358.159405 ,5950.312296,22919.363419,81743.815035,7105.511226,504375.988511
2376.074844 ,6370.556173,24087.398736,83851.834255,7109.11999,425901.820808
2310.188118 ,6428.60734,23105.957309,92097.162589,6938.586417,440657.259373
2237.155554 ,6264.413658,23390.074793,87215.19394,7361.90914,329091.994399
2313.618353 ,6572.992706,23927.691032,89225.731131,6919.737674,296514.808647
2203.874072 ,6498.859653,22314.666647,84934.364543,7461.920458,566164.210002
2080.283357 ,6269.885013,22753.90162,86739.201147,7349.211528,305730.588482
2227.256142 ,6272.895523,22804.814276,93415.410525,7631.347871,398370.898826
2155.2197 ,6606.607289,23148.553294,92865.649919,7741.686199,310249.191742
2399.275212 ,6572.982112,23844.375263,87610.566544,7505.942391,347939.736395
2225.346284 ,6284.051947,22788.558867,92131.509256,7689.348133,315260.255302
2393.222532 ,6306.103574,21439.789694,84856.982837,7540.348932,344868.274101
2152.459418 ,6182.358134,20699.788223,87628.169297,7345.97033,304976.699454
2103.282415 ,6193.939989,19993.11647,83526.671422,7800.115928,303952.590824
2344.616862 ,6124.228993,21055.033857,84153.850468,7760.894474,1116967.261005
2245.480716 ,5966.105886,21204.145645,86208.016844,6733.550603,347192.55227
2300.773184 ,5882.237697,21776.942017,85551.023274,7424.563742,272050.314307
1980.037718 ,5915.317836,21873.543646,84334.398478,7105.768912,264158.692194
2050.255714 ,6021.359135,20664.056286,83314.334835,6998.618699,275475.74305
2052.592783 ,6034.397079,22848.39843,84701.814965,7334.261887,276384.397765
2020.307074 ,6042.749801,23048.638612,85430.018058,7332.961729,277421.489189
6302.247091 ,171.912966,26543.466218,113492.569156,4851.683755,58397.293583
6086.340129 ,206.120125,25356.755432,112160.054618,4782.327675,63463.146552
5637.929881 ,120.19938,25978.696792,113135.908055,4650.699932,60727.940332
6169.180533 ,192.633247,24757.379275,112500.230994,5349.401331,66577.677237
5731.053538 ,182.065779,26760.358737,119451.941678,5357.671357,61709.008833
6013.847288 ,154.941485,25700.570143,112835.235908,5396.286979,55173.911617
6355.921049 ,90.000774,26044.87479,112545.595948,6153.318306,59449.141109
6056.61175 ,137.325458,26581.804165,113470.847436,6009.260515,55066.211456
5775.395551 ,217.203647,26347.04854,113041.424552,6236.589021,62202.783866
5780.918568 ,211.691254,26220.017251,114014.16659,5944.458052,63899.387874
5460.476021 ,241.999425,25594.757933,116317.27793,6192.769451,59967.717416
6023.79768 ,204.438904,27584.432559,113558.088253,6557.981114,53039.975931
5737.539957 ,248.921636,26295.030458,105848.658373,5832.143016,55314.582981
5013.336933 ,105.382531,26957.665793,107063.043637,6228.248345,60509.313977
6302.559027 ,61.98,27390.51611,103195.702209,6436.048962,57543.829613
6215.960921 ,58.800973,26328.261537,112432.186791,6338.956286,57135.497156
6205.019924 ,66.696706,24965.635229,112961.797149,6095.879019,59223.501524
6116.621201 ,114.391911,25434.871089,112445.206844,6324.999449,57766.317722
5597.5994 ,177.427136,25160.999762,114806.807153,4926.936433,59633.921669
5944.518304 ,161.762952,25847.196856,112785.714148,4959.324425,56904.622761
5837.575268 ,210.736149,27095.352248,112393.388407,4844.965113,56244.145187
5878.877308 ,198.525934,25467.492898,111380.165344,4914.300498,65096.489534
5776.677987 ,215.630772,23927.784283,110645.156788,5435.642213,55549.413927
5711.819899 ,216.493417,25079.402829,111880.92955,5251.359515,62149.284556
5842.272885 ,177.624797,23279.674501,110896.140022,5110.536301,63652.334843
5824.807027 ,179.673894,24826.001368,112110.775605,5257.399576,62535.943152
5896.208045 ,127.202535,24838.812178,103570.118998,5351.734993,63535.139098
5136.403434 ,137.367043,24537.530974,103719.984905,4612.41347,57833.415978
5453.753896 ,196.355805,24163.41938,108386.799402,4511.524749,62969.765692
5256.309113 ,115.291548,24076.161491,102860.474255,4875.735136,55800.166165
178.252134 ,252.249258,760.27165,2221.477034,228.693091,3040.884358
142.97558 ,257.002506,788.789965,2261.543899,225.579322,3319.623315
166.902432 ,273.963222,809.709902,2347.585584,218.744373,3080.088284
153.550466 ,269.947079,808.416953,2313.012257,245.398215,3229.00319
156.126993 ,254.83508,855.393097,2304.693562,240.100547,2951.228623
147.485488 ,271.134809,739.955871,2254.585245,240.575273,2895.403163
137.430267 ,272.9849,704.124784,2326.022037,221.994098,3478.752453
157.333717 ,277.823065,714.492448,2327.945177,224.623818,3192.447144
163.170276 ,323.576213,708.658523,2363.901541,238.063704,2968.240826
152.910527 ,279.319693,684.277882,2272.602557,199.449645,3445.723746
155.498962 ,253.050019,740.361482,2236.337269,233.939124,3136.21546
139.779547 ,307.855557,693.986633,2282.003985,232.016804,2824.616524
170.421312 ,271.504178,681.406542,2311.828715,207.99342,3321.787659
180.668622 ,276.848962,735.800842,2289.140289,231.874548,3425.605775
156.062745 ,272.903937,715.675824,2137.65176,243.647245,3495.325357
154.78447 ,268.559305,779.456272,2099.229356,231.709942,2923.219183
147.652824 ,279.558073,674.080502,2113.56541,233.759675,3284.916711
156.824117 ,289.138099,691.571709,2271.985356,230.026415,3333.378987
159.094477 ,300.41028,680.22058,2289.561535,216.849089,3195.939365
170.049899 ,285.917534,743.550824,2335.724291,246.3132,3739.398023
160.135304 ,284.524947,711.982709,2251.206277,235.295345,3304.98753
131.139004 ,279.113609,625.480587,2377.302037,192.122897,3450.808401
213.948609 ,313.189408,632.792037,2309.101697,245.224638,3462.063242
184.692713 ,283.72729,613.744019,2360.872012,233.981675,3024.780454
148.943073 ,305.980804,739.609708,2311.228111,240.798777,3989.897856
178.976781 ,270.815148,882.544001,2305.515084,247.053806,3541.211819
161.475247 ,294.205469,860.850922,2273.717744,233.148064,3907.711942
177.874437 ,270.565772,769.005113,2249.25704,223.00688,3785.218482
152.491316 ,273.37423,866.569861,2271.243895,222.466154,3675.976948
159.9368 ,254.819533,718.394197,2073.74133,218.7884,3509.980072
16088.625238 ,36.857156,98144.530183,628815.542243,22150.899818,667409.247549
16797.872925 ,75.172869,99037.458857,617599.691928,21571.367191,284646.901892
15979.039814 ,30.404117,98825.363775,623471.259919,20991.994267,289895.72215
15408.317502 ,48.294291,114251.591362,641017.480233,20988.789917,272944.173809
15566.085184 ,44.389025,113493.439955,610032.992272,21342.620532,285468.419207
15549.244914 ,35.859795,112042.706377,664728.574059,21180.252521,273230.594484
14984.368546 ,36.53801,113447.838511,654452.937174,21489.289006,288348.361693
14711.049001 ,58.944909,111515.586407,673785.055143,21970.136262,581338.000721
15202.213811 ,29.365632,113972.092595,658182.892341,21542.320814,265859.292485
15486.21298 ,47.344959,113486.743181,644650.952463,20605.968232,558913.933485
15796.734755 ,148.011956,110055.190042,657568.935471,21655.160708,577168.02803
15745.050351 ,99.190467,111814.918667,645422.884356,20996.386448,525605.307058
15597.078952 ,122.095402,112123.616838,652508.904647,21040.972183,295366.844469
15647.91474 ,108.959408,113066.528159,655905.156936,21227.725768,300867.46911
15492.294698 ,131.391304,104219.14511,644213.015016,21413.432162,284857.251524
15470.712052 ,92.96504,103970.181719,672747.31608,21180.540933,601222.781898
16203.823324 ,109.347156,103370.78855,616284.49124,21134.826911,274806.215526
15393.031394 ,122.045021,107522.19499,641130.571705,21184.063417,267790.709225
17148.625557 ,83.086457,104102.866861,617712.965815,20416.418622,450720.319566
16952.761376 ,98.396777,104032.404317,645915.304044,20623.046442,337745.75916
17689.095453 ,159.240818,104468.581178,633624.48757,21103.480846,321393.308482
16870.509373 ,102.178543,109160.293037,618533.379499,18968.521048,506760.448514
17454.372937 ,139.638625,111086.649333,637646.338764,19099.105171,290109.945161
17343.061614 ,191.100444,111135.406863,625229.00219,19588.174095,256064.358637
17337.475148 ,79.951177,109003.940461,636109.060513,19352.138341,1355138.738267
17825.371111 ,124.334766,111119.295488,612143.614277,19305.108599,306052.298884
17532.528263 ,22.993826,112019.206099,621897.767692,18050.967792,290755.974543
17731.316151 ,34.935444,109687.335915,633770.775805,18325.815451,503584.213907
17423.416898 ,49.678869,97065.21874,619095.593437,18996.143046,268757.541366
14883.584345 ,103.544008,98280.184422,632388.140471,17695.996964,407105.69806
633.572315 ,277.806685,2122.663231,4079.532266,657.404804,3724.508034
710.143711 ,268.674662,2258.696137,4100.53345,768.440772,3930.454383
791.432636 ,271.577278,2230.327616,4122.66236,695.823503,4150.260796
745.488243 ,266.350713,2423.639889,4170.690167,712.70269,3636.550137
788.302517 ,274.864441,2321.429822,4113.861782,677.096486,3420.02226
829.236016 ,271.8567,2464.77817,4163.564127,817.643512,4848.503441
765.055285 ,273.521449,2454.250197,4159.553927,653.680117,4677.41097
794.748552 ,278.828585,2425.89198,4128.42383,747.067746,4535.807161
734.597144 ,274.603329,2504.490913,4010.715716,722.916002,4760.46402
794.130004 ,277.625536,2334.566907,4058.687708,653.119578,4626.078346
818.164979 ,274.468995,2406.841283,4034.853706,648.210204,4538.005008
781.700019 ,271.037089,2417.613675,3867.335639,547.276924,4931.735744
765.461047 ,271.399514,2395.690645,4299.910868,567.075026,3415.451349
758.060251 ,282.733584,2413.144101,4190.593179,553.589817,5921.383741
866.192041 ,293.605909,2395.248025,4367.23066,593.922341,5783.55861
762.872759 ,274.311097,2371.018443,4603.890072,596.448159,6246.546509
750.039769 ,269.984146,2268.935373,4235.882623,623.212951,5954.685374
864.804152 ,270.205665,2459.208741,4749.960336,646.51801,6048.261355
796.892758 ,266.8883,2442.729694,4505.307342,597.018532,5729.289734
846.879732 ,276.861137,2226.531086,4634.493084,575.450475,5914.430151
781.317465 ,278.857286,2227.52788,4418.443303,559.5418,6128.646026
812.871061 ,272.845984,2259.899161,4527.014531,607.958472,6063.866943
952.792367 ,281.815132,2049.04162,4287.778566,566.808913,6280.716976
856.181088 ,277.726559,2351.591002,4915.300548,592.859976,6073.977588
776.34855 ,276.897376,2301.055723,4308.486786,562.54535,6515.246551
1072.482808 ,277.910318,2358.051168,4297.560294,523.07572,3485.820004
879.201872 ,279.571487,2287.375392,3831.951116,524.008788,3415.645998
896.880719 ,270.409311,2376.022937,3868.442017,484.852036,3621.294686
844.628679 ,278.618792,2314.090633,3859.492411,516.95682,4213.377202
1082.737061 ,249.27886,2322.190518,3801.993009,529.461014,3953.434992
60.429763 ,15.333859,481.375791,737.485332,129.202351,1047.68833
71.071914 ,18.533481,498.79552,723.497008,128.297188,912.368351
84.336472 ,13.146049,439.335372,726.205765,45.238504,821.928787
62.339875 ,20.175567,532.1395,747.218203,66.361037,1102.338842
83.770413 ,27.818091,472.976479,740.89688,148.173892,1053.532868
63.521953 ,13.068055,479.950228,783.405913,173.9316,976.693526
104.773539 ,22.413679,457.218673,770.846488,46.649936,900.463024
106.423355 ,10.920969,448.931341,720.249131,152.586067,836.169086
96.935533 ,120.070916,475.442146,771.708403,116.788417,1040.071392
71.937061 ,10.590301,487.022913,790.9952,98.667538,1042.897
49.546711 ,9.986775,477.55569,895.375519,114.832009,1024.046869
87.728657 ,13.89838,445.478262,754.134292,114.979446,1112.485676
151.866157 ,51.297843,468.425431,799.615033,124.68173,985.120846
62.636453 ,43.262649,445.832986,859.328813,82.881474,1036.956499
98.870245 ,64.440178,418.306456,799.139263,55.182641,1107.670503
91.193622 ,9.847475,415.849552,781.659494,180.296159,1060.352744
78.865559 ,35.660831,473.677091,737.260175,145.066771,1043.240029
78.908261 ,110.097494,565.166325,735.199891,98.949434,1044.310674
85.927814 ,48.982373,545.147058,720.780374,78.59811,1128.847997
92.941431 ,12.454453,572.179158,765.008747,120.306086,816.624556
83.665842 ,48.558363,595.897949,774.991711,102.621659,1054.02493
59.128411 ,35.060784,592.230983,791.384211,124.58391,942.767662
94.819456 ,23.814617,635.383694,750.119655,58.182887,1065.405774
164.210177 ,30.78854,458.241086,774.949191,65.755533,922.446974
162.369837 ,50.147142,450.723803,793.27746,62.8532,914.129639
100.580278 ,11.602976,464.566973,778.086857,83.399443,980.397582
111.151595 ,29.945787,440.849028,823.631663,63.292195,965.063752
150.627988 ,31.738954,445.137909,761.005458,57.779721,997.920995
134.825854 ,57.347594,489.227905,783.435598,83.292623,1099.62121
102.630476 ,56.043274,415.775968,780.243293,81.456019,1061.260941
67.964407 ,11.293099,556.218718,769.392319,75.321804,1022.968323
167.141198 ,18.403993,574.135507,653.179142,61.75198,1125.181496
384.174702 ,10.481273999999999,544.222128,761.368018,70.001148,996.339155
388.023013 ,9.227071,556.162197,766.223335,73.84061,1062.643253
278.362472 ,9.225724,660.560955,757.291793,72.392404,1123.384032
264.603127 ,9.358956,560.009019,753.538443,118.954563,997.881468
315.107217 ,23.20083,529.871351,747.64353,77.082701,838.948805
